cruise_id	station	year	month	day	time	lat_dec	lon_dec	modal_class_8day	mean_prob_8day	modal_class_monthly	mean_prob_monthly
HG25083	AMI4	2025	3	29	10:43:00 PM	27.3822	-83.033	15.0	0.7002354264259338	15.0	0.7625074
HG25083	AMI3	2025	3	29	11:34:00 PM	27.4201	-82.9392	27.0	0.7116086483001709	21.0	0.6710411
HG25083	AMI2	2025	3	30	12:21:00 AM	27.4602	-82.8444	27.0	0.7480402588844299	21.0	0.81967276
HG25083	AMI1	2025	3	30	1:12:00 AM	27.4979	-82.7518	21.0	0.7630007863044739	21.0	0.9252493
HG25083	ROME5	2025	3	30	2:34:00 AM	27.6504	-82.8375	21.0	0.8513802289962769	21.0	0.92577064
HG25083	ROME4	2025	3	30	3:11:00 AM	27.6501	-82.921	21.0	0.8013063669204712	21.0	0.81656325
HG25083	TB3	2025	3	30	3:53:00 AM	27.6723	-82.9999	15.0	0.5301879048347473	21.0	0.7116131
HG25083	TB4	2025	3	30	4:54:00 AM	27.6171	-83.1303	15.0	0.6791020035743713	27.0	0.62421024
HG25083	TB5	2025	3	30	12:39:00 PM	27.6188	-83.2996	15.0	0.926508903503418	15.0	0.90281147
HG25083	TB10	2025	3	30	2:03:00 PM	27.6207	-83.4904	15.0	0.9686587452888489	15.0	0.9604956
HG25083	CW7	2025	3	30	4:45:00 PM	28.013	-83.5691	15.0	0.9627864956855774	15.0	0.9325916
HG25083	CW6	2025	3	30	5:57:00 PM	28.0128	-83.4046	15.0	0.973416805267334	15.0	0.8841367
HG25083	CW5	2025	3	30	7:05:00 PM	28.0125	-83.2398	15.0	0.9420972466468811	21.0	0.52824587
HG25083	CW4	2025	3	30	8:12:00 PM	28.0122	-83.079	21.0	0.7785310745239258	21.0	0.72507226
HG25083	CW3	2025	3	30	9:09:00 PM	28.0102	-82.96	21.0	0.7699289917945862	21.0	0.9337796
HG25083	CW2	2025	3	30	9:42:00 PM	28.0172	-82.8916	21.0	0.7485740184783936	21.0	0.9778881
HG25083	CW1	2025	3	30	10:12:00 PM	28.0102	-82.8477	21.0	0.7357656955718994	21.0	0.9849095
HG25083	TB1	2025	3	30	11:57:00 PM	27.8012	-82.882	27.0	0.7027246952056885	21.0	0.94465816
HG25083	TB1 	2025	3	30	11:57:00 PM	27.8012	-82.882	27.0	0.7027246952056885	21.0	0.94465816
HG25083	TB2	2025	3	31	12:36:00 AM	27.7398	-82.9279	21.0	0.8120738863945007	21.0	0.8635715
